title,price_and_currency,location,details_url,property_type,area,agency,agency_url,floor,price_per_m2,description,reference_number,is_top_ad,num_photos,date_added,offer_type,price,currency,city,neighborhood,site,ref_no
"продава Тристаен апартамент, 110 м2",473 800EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/6013674/?sid=gzSTlT&page=8,PropertyType.TRISTAEN, 110 м2,Калиста Естейт,,Етаж: 5 от 6,Цена на /м2/:4 307EUR,Агенция за недвижими имоти Калиста Естейт има огромното удоволствие да Ви представи тристаен апартамент в ж.к. Хладилника.Обзавеждане: шпакловка и замазкаЕтап на...,,False,8,2025-01-08 09:37:27.423749,продава,473800,EUR,София,Хладилника,Site.IMOTINET,
"продава Четиристаен апартамент, 171 м2",476 562EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/chetiristaen/5846474/?sid=gzSTlT&page=8,PropertyType.CHETIRISTAEN, 171 м2,Явлена София,,Етаж: 0 от 6,Цена на /м2/:2 787EUR,Явлена представя на Вашето внимание новострояща се бутикова сграда на доказан инвеститор в непосредствена близост до МОЛ Парадайз и метростанция Витоша. Апартамент №1 е просторен 4-стаен апартамент...,,False,6,2025-01-08 09:37:27.424253,продава,476562,EUR,София,Хладилника,Site.IMOTINET,
"продава Четиристаен апартамент, 230 м2",477 492EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/chetiristaen/5876948/?sid=gzSTlT&page=8,PropertyType.CHETIRISTAEN, 230 м2,Явлена София,,Етаж: 5 от 6,Цена на /м2/:2 076EUR,Явлена представя на Вашето внимание новострояща се бутикова сграда на доказан инвеститор в непосредствена близост до МОЛ Парадайз и метростанция Витоша. Апартамент №15 е просторен 4-стаен...,,False,7,2025-01-08 09:37:27.424754,продава,477492,EUR,София,Хладилника,Site.IMOTINET,
"продава Четиристаен апартамент, 265 м2",490 000EUR,"София, Изток",https://www.imoti.net/bg/obiava/prodava/sofia/sofija-iztok/chetiristaen/5744429/?sid=gzSTlT&page=8,PropertyType.CHETIRISTAEN, 265 м2,Явлена София,,Етаж: 4 от 5,Цена на /м2/:1 849EUR,"Ексклузивно от ""Явлена""!Представям ви прекрасен 4-стаен имот, който се намира в жк. Изток, ул. ""Чарлз Дарвин"" 10. В малка сграда от 1980 година с един апартамент на етаж, което гарантира...",,False,12,2025-01-08 09:37:27.425256,продава,490000,EUR,София,Изток,Site.IMOTINET,
"продава Тристаен апартамент, 270 м2",495 000EUR,"София, Дианабад",https://www.imoti.net/bg/obiava/prodava/sofia/dianabad/tristaen/5808894/?sid=gzSTlT&page=8,PropertyType.TRISTAEN, 270 м2,BULGARIA SOTHEBY'S INTERNATIONAL REALTY,,Етаж: 6 от 7,Цена на /м2/:1 833EUR,"Уникален апартамент с панорамни гледки и луксозно обзавежданеBULGARIA SOTHEBY’S INTERNATIONAL REALTY представя на Вашето внимание  апартамент, който съчетава в себе си безупречна...",,False,11,2025-01-08 09:37:27.425762,продава,495000,EUR,София,Дианабад,Site.IMOTINET,
"продава Тристаен апартамент, 190 м2",499 000EUR,"София, Стрелбище",https://www.imoti.net/bg/obiava/prodava/sofia/strelbishte/tristaen/5958605/?sid=gzSTlT&page=8,PropertyType.TRISTAEN, 190 м2,First Estates,,Етаж: 3 от 9,Цена на /м2/:2 626EUR,"Компания First Estates предлага на Вашето внимание просторен, тристаен апартамент, с възможност да бъде преустроен в четиристаен, на една от най- предпочитаните локации - кв. Стрелбище, на ул....",,False,4,2025-01-08 09:37:27.426261,продава,499000,EUR,София,Стрелбище,Site.IMOTINET,
"продава Тристаен апартамент, 127 м2",505 000EUR,"София, Изгрев",https://www.imoti.net/bg/obiava/prodava/sofia/sofija-izgrev/tristaen/6000065/?sid=gzSTlT&page=8,PropertyType.TRISTAEN, 127 м2,Рокит Пропъртис,,Етаж: 14 от 15,Цена на /м2/:3 976EUR,"'RockIT Properties' има удоволствието да Ви представи нов дизайнерски апартамент за продажба в престижна жилищна сграда от най-висок клас.Завършен по най-високите стандарти, този...",,False,10,2025-01-08 09:37:27.426714,продава,505000,EUR,София,Изгрев,Site.IMOTINET,
"продава Тристаен апартамент, 127 м2",505 370EUR,"София, Дианабад",https://www.imoti.net/bg/obiava/prodava/sofia/dianabad/tristaen/5895072/?sid=gzSTlT&page=8,PropertyType.TRISTAEN, 127 м2,Galiano Estates,,Етаж: 14 от 16,Цена на /м2/:3 979EUR,"Galiano Estates ви представя елегантен апартамент, в луксозна сграда на Артекс, до метростанция Г.М.Димитров. Жилището е напълно обзаведено и оборудвано с висок клас мебели и уреди....",,False,12,2025-01-08 09:37:27.427233,продава,505370,EUR,София,Дианабад,Site.IMOTINET,
"продава Тристаен апартамент, 127 м2",505 370EUR,"София, Дианабад",https://www.imoti.net/bg/obiava/prodava/sofia/dianabad/tristaen/5814008/?sid=gzSTlT&page=8,PropertyType.TRISTAEN, 127 м2,Явлена София,,Етаж: 14 от 18,Цена на /м2/:3 979EUR,"Впечатляващият луксозен тристаен  апартамент, разположен  в сграда ""Хармония"" на ""Артекс"", представлява изключително уютно и стилно жилище с безкомпромисно качество и модерен дизайн. При влизане в...",,False,13,2025-01-08 09:37:27.427739,продава,505370,EUR,София,Дианабад,Site.IMOTINET,
"продава Тристаен апартамент, 125 м2",525 619EUR,"София, Изгрев",https://www.imoti.net/bg/obiava/prodava/sofia/sofija-izgrev/tristaen/5968811/?sid=gzSTlT&page=8,PropertyType.TRISTAEN, 125 м2,Явлена София,,Етаж: 15,Цена на /м2/:4 205EUR,"Вдъхновяващият тристаен апартамент в престижната сграда ""Диамант"" на Артекс представлява уникална комбинация от изисканост, модерен дизайн и лукс. С впечатляващ изглед от високият етаж, този дом...",,False,8,2025-01-08 09:37:27.428237,продава,525619,EUR,София,Изгрев,Site.IMOTINET,
"продава Тристаен апартамент, 149 м2",530 000EUR,"София, Изток",https://www.imoti.net/bg/obiava/prodava/sofia/sofija-iztok/tristaen/5986359/?sid=gzSTlT&page=8,PropertyType.TRISTAEN, 149 м2,Революшън Сейлс,,Етаж: 3 от 4,Цена на /м2/:3 557EUR,Революшън Естейт има удоволствието да Ви представи просторен тристаен апартамент в ж.к. Изток.Основни характеристики на имота:- Площ: 149 кв.м.-...,,False,11,2025-01-08 09:37:27.428694,продава,530000,EUR,София,Изток,Site.IMOTINET,
"продава Тристаен апартамент, 131 м2",548 458EUR,"София, Изгрев",https://www.imoti.net/bg/obiava/prodava/sofia/sofija-izgrev/tristaen/5856085/?sid=gzSTlT&page=8,PropertyType.TRISTAEN, 131 м2,Явлена София,,Етаж: 16 от 16,Цена на /м2/:4 187EUR,"Вдъхновяващият тристаен апартамент в престижната сграда ""Диамант"" на Артекс представлява уникална комбинация от изисканост, модерен дизайн и лукс. С впечатляващ изглед от високият етаж, този дом...",,False,13,2025-01-08 09:37:27.429189,продава,548458,EUR,София,Изгрев,Site.IMOTINET,
"продава Тристаен апартамент, 129 м2",585 000EUR,"София, Изток",https://www.imoti.net/bg/obiava/prodava/sofia/sofija-iztok/tristaen/5924936/?sid=gzSTlT&page=8,PropertyType.TRISTAEN, 129 м2,АДРЕС Недвижими имоти АД,,Етаж: 9 от 10,Цена на /м2/:4 535EUR,"Напълно обзаведено жилище, уникален дизайн. Състои се от трапезария и кухня, две спални с дрешник, мокро помещение, една баня с тоалетна и тоалетна за гости.Изложението е...",,False,12,2025-01-08 09:37:27.429642,продава,585000,EUR,София,Изток,Site.IMOTINET,
"продава Четиристаен апартамент, 270 м2",590 000EUR,"София, Хиподрума",https://www.imoti.net/bg/obiava/prodava/sofia/hipodruma/chetiristaen/5642872/?sid=gzSTlT&page=8,PropertyType.CHETIRISTAEN, 270 м2,Глобъл Сървисиз,,Етаж: 5 от 6,Цена на /м2/:2 185EUR,"Просторен мезонет на тихо и спокойно място в кв. Лагера в представителна сграда с видеонаблюдение. Състои се от първо ниво:огромен хол с кухненски бокс и трапезария,две спални, две бани с тоалетни,...",,False,26,2025-01-08 09:37:27.430090,продава,590000,EUR,София,Хиподрума,Site.IMOTINET,
"продава Тристаен апартамент, 173 м2",599 000EUR,"София, Изток",https://www.imoti.net/bg/obiava/prodava/sofia/sofija-iztok/tristaen/5945757/?sid=gzSTlT&page=8,PropertyType.TRISTAEN, 173 м2,Глобъл Сървисиз,,Етаж: 2 от 8,Цена на /м2/:3 462EUR,"Луксозно завършени и дизайнерски обзаведен апартамент в представителна нова сграда от 2009г с охрана на комуникативно, тихо и спокойно място в кв. Изток. Състои се от просторен хол с трапезария и...",,False,18,2025-01-08 09:37:27.430540,продава,599000,EUR,София,Изток,Site.IMOTINET,
"продава Четиристаен апартамент, 157 м2",600 000EUR,"София, Изток",https://www.imoti.net/bg/obiava/prodava/sofia/sofija-iztok/chetiristaen/5642960/?sid=gzSTlT&page=8,PropertyType.CHETIRISTAEN, 157 м2,Глобъл Сървисиз,,Етаж: 4 от 11,Цена на /м2/:3 822EUR,"Имаме удоволствието да ви представим четиристаен апартамент в нова стилна и луксозна жилищна сграда. За хората, които търсят луксозен и уютен нов дом, който да им предостави уединение и сигурност в...",,False,,2025-01-08 09:37:27.430958,продава,600000,EUR,София,Изток,Site.IMOTINET,
"продава Многостаен апартамент, 276 м2",629 280EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/mnogostaen/5646001/?sid=gzSTlT&page=8,, 276 м2,New Estates,,Етаж: 7 от 7,Цена на /м2/:2 280EUR,"Ref ID 175Жилищна сграда с изискана визия и високо качество на изпълнение, разположена в един от най-добрите райони за живеене в София. Комуникативно място, на метри от метростанция, голям...",,False,3,2025-01-08 09:37:27.431477,продава,629280,EUR,София,Хладилника,Site.IMOTINET,
"продава Многостаен апартамент, 425 м2",650 000EUR,"София, Хиподрума",https://www.imoti.net/bg/obiava/prodava/sofia/hipodruma/mnogostaen/5853501/?sid=gzSTlT&page=8,, 425 м2,Глобъл Сървисиз,,Етаж: 11 от 12,Цена на /м2/:1 529EUR,"Mезонет в кв. Хиподрума с 5 спални, 4 бани с тоалетни към тях, дневна, отоплението е на ТЕЦ и климатици, жилището е без скосявания. Сградата разполага с два асансьора, намира се до хипермаркет,...",,False,1,2025-01-08 09:37:27.431924,продава,650000,EUR,София,Хиподрума,Site.IMOTINET,
"продава Четиристаен апартамент, 197 м2",650 000EUR,"София, Изток",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/sofija-iztok/chetiristaen/5983325/?sid=gzSTlT&page=8,PropertyType.CHETIRISTAEN, 197 м2,Luximmo Finest Estates,,Етаж:  от 8,Цена на /м2/:3 299EUR,"Ексклузивно представяме супер просторен и уютен, четиристаен апартамент в един от най-предпочитаните райони на София – квартал ""Изток"".Жилището е част от модерна сграда, разположена...",,False,14,2025-01-08 09:37:27.432426,продава,650000,EUR,София,Изток,Site.IMOTINET,
"продава Четиристаен апартамент, 251 м2",663 000EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/chetiristaen/5937698/?sid=gzSTlT&page=8,PropertyType.CHETIRISTAEN, 251 м2,ЕРА Голд,,Етаж:,Цена на /м2/:2 641EUR,"ЕРА Голд има удоволствието да Ви представи невероятен пентхаус с гледка към планина Витоша в бутикова сграда в Белия квартал - кв. Хладилника.Разпределение: Просторно входно антре,...",,False,17,2025-01-08 09:37:27.432875,продава,663000,EUR,София,Хладилника,Site.IMOTINET,
"продава Многостаен апартамент, 251 м2",663 000EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/mnogostaen/5952804/?sid=gzSTlT&page=8,, 251 м2,АДРЕС Недвижими имоти АД,,Етаж: 6 от 6,Цена на /м2/:2 641EUR,"Просторен и луксозен апартамент, разположен самостоятелно на целия етаж в модерна сграда. Жилището е със следните характеристики:Разпределение: Апартаментът...",,False,12,2025-01-08 09:37:27.433330,продава,663000,EUR,София,Хладилника,Site.IMOTINET,
"продава Четиристаен апартамент, 300 м2",700 000EUR,"София, Изток",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/sofija-iztok/chetiristaen/5782320/?sid=gzSTlT&page=8,PropertyType.CHETIRISTAEN, 300 м2,ЮНИК ЕСТЕЙТС,,Етаж: 6 от 7,Цена на /м2/:2 333EUR,"Unique Estates с удоволствие Ви представя просторен многостаен апартамент  за продажба в новопостроена, луксозна сграда в престижния кв. Изток.Апартаментът е...",,False,8,2025-01-08 09:37:27.433834,продава,700000,EUR,София,Изток,Site.IMOTINET,
"продава Четиристаен апартамент, 235 м2",705 000EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/chetiristaen/6003166/?sid=gzSTlT&page=8,PropertyType.CHETIRISTAEN, 235 м2,ЕКС НВД,,Етаж: 18 от 18,Цена на /м2/:3 000EUR,БЕЗ КОМИСИОННА ОТ КУПУВАЧА!Компания `ЕКС` представя на Вашето внимание четиристаен апартамент в кв. Хладилника.МЕСТОПОЛОЖЕНИЕ: В близост до спирка на градски...,,False,1,2025-01-08 09:37:27.434289,продава,705000,EUR,София,Хладилника,Site.IMOTINET,
"продава Многостаен апартамент, 235 м2",705 000EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/mnogostaen/6004984/?sid=gzSTlT&page=8,, 235 м2,АДРЕС Недвижими имоти АД,,Етаж: 18 от 18,Цена на /м2/:3 000EUR,"Многостаен апартамент с площ от 235 кв.м. ,състоящ се от антре, голяма  дневна  с кухненски бокс, три спални, три бани с тоалетни и тераса .Този...",,False,4,2025-01-08 09:37:27.434738,продава,705000,EUR,София,Хладилника,Site.IMOTINET,
"продава Четиристаен апартамент, 203 м2",750 000EUR,"София, Изток",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/sofija-iztok/chetiristaen/5924631/?sid=gzSTlT&page=8,PropertyType.CHETIRISTAEN, 203 м2,Luximmo Finest Estates,,Етаж:  от 7,Цена на /м2/:3 695EUR,"Многостаен  апартамент в затворен комлекс, перфектно съчетаващ удобство и сигурност с качество и стил.Стилният апартамент е цялостно обзаведен по дизайнерски проект, както и завършен с...",,False,28,2025-01-08 09:37:27.435254,продава,750000,EUR,София,Изток,Site.IMOTINET,
"продава Четиристаен апартамент, 380 м2",750 000EUR,"София, Изток",https://www.imoti.net/bg/obiava/prodava/sofia/sofija-iztok/chetiristaen/5643157/?sid=gzSTlT&page=8,PropertyType.CHETIRISTAEN, 380 м2,Глобъл Сървисиз,,Етаж: 7 от 7,Цена на /м2/:1 974EUR,"Комуникативно местоположение, до бул. ""Цариградско шосе"" и бул. ""Г.М.Димитров"". Луксозно обзаведен, панорамен четиристаен апартамент. Апартаментът се намира в комплекс с контролиран достъп, който...",,False,18,2025-01-08 09:37:27.435702,продава,750000,EUR,София,Изток,Site.IMOTINET,
"продава Многостаен апартамент, 245 м2",759 000EUR,"София, Изгрев",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/sofija-izgrev/mnogostaen/5974732/?sid=gzSTlT&page=9,, 245 м2,Luximmo Finest Estates,,Етаж:  от 16,Цена на /м2/:3 098EUR,"Представяме ви просторен многостаен апартамент за продажба, разположен в сграда в престижния квартал Изгрев.С площ от 245 кв.м, имотът разполага с три светли спални, просторна дневна, три...",,False,20,2025-01-08 09:37:29.590955,продава,759000,EUR,София,Изгрев,Site.IMOTINET,
"продава Четиристаен апартамент, 171 м2",770 000EUR,"София, Изток",https://www.imoti.net/bg/obiava/prodava/sofia/sofija-iztok/chetiristaen/5907025/?sid=gzSTlT&page=9,PropertyType.CHETIRISTAEN, 171 м2,BULGARIA SOTHEBY'S INTERNATIONAL REALTY,,Етаж: 2 от 7,Цена на /м2/:4 503EUR,Обзаведен четиристаен апартамент с премиум местоположение в затворен комплекс Fairplay кв. ИзтокBULGARIA SOTHEBY'S INTERNATIONAL REALTY има удоволствието да Ви предложи зашеметяващ...,,False,11,2025-01-08 09:37:29.591648,продава,770000,EUR,София,Изток,Site.IMOTINET,
"продава Четиристаен апартамент, 223 м2",790 000EUR,"София, Иван Вазов",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/ivan-vazov/chetiristaen/6001870/?sid=gzSTlT&page=9,PropertyType.CHETIRISTAEN, 223 м2,First Estates,,Етаж: 3 от 7,Цена на /м2/:3 543EUR,"Фърст естейтс има удоволствието да Ви представи напълно ексклузивно този невероятен апартамент, на входа на Южния парк. Жилището се откроява с просторния си хол, който ще направи събиранията Ви с...",,False,16,2025-01-08 09:37:29.592164,продава,790000,EUR,София,Иван Вазов,Site.IMOTINET,
"продава Тристаен апартамент, 225 м2",800 000EUR,"София, Иван Вазов",https://www.imoti.net/bg/obiava/prodava/sofia/ivan-vazov/tristaen/6000650/?sid=gzSTlT&page=9,PropertyType.TRISTAEN, 225 м2,АДРЕС Недвижими имоти АД,,Етаж: 11 от 12,Цена на /м2/:3 556EUR,"Тристаен апартамент в емблематичната за столицата сграда Red Apple.Жилището се състои от огормна дневна, мастър бедрум със собствена баня и дрешник, втора спалня, бяня и...",,False,9,2025-01-08 09:37:29.592631,продава,800000,EUR,София,Иван Вазов,Site.IMOTINET,
"продава Четиристаен апартамент, 221 м2",800 000EUR,"София, Изток",https://www.imoti.net/bg/obiava/prodava/sofia/sofija-iztok/chetiristaen/5955389/?sid=gzSTlT&page=9,PropertyType.CHETIRISTAEN, 221 м2,ЮНИК ЕСТЕЙТС,,Етаж: 3 от 6,Цена на /м2/:3 620EUR,"Unique Estates представя просторен четиристаен апартамент, в престижния и предпочитан квартал на гр.София- кв.Изток.Апартаментът е разположен на трети жилищен етаж, в...",,False,11,2025-01-08 09:37:29.593148,продава,800000,EUR,София,Изток,Site.IMOTINET,
"продава Четиристаен апартамент, 221 м2",800 000EUR,"София, Изток",https://www.imoti.net/bg/obiava/prodava/sofia/sofija-iztok/chetiristaen/6016880/?sid=gzSTlT&page=9,PropertyType.CHETIRISTAEN, 221 м2,ЕРА Голд,,Етаж:,Цена на /м2/:3 620EUR,"БЕЗ КОМИСИОНА ОТ КУПУВАЧА!ЕРА Голд има удоволствието да Ви представи прекрасен, напълно обзаведен апартамент за продажба, в един от най-предпочитаните квартали на София - кв. Изток....",,False,18,2025-01-08 09:37:29.593601,продава,800000,EUR,София,Изток,Site.IMOTINET,
"продава Четиристаен апартамент, 220 м2",800 000EUR,"София, Изток",https://www.imoti.net/bg/obiava/prodava/sofia/sofija-iztok/chetiristaen/5995176/?sid=gzSTlT&page=9,PropertyType.CHETIRISTAEN, 220 м2,BULGARIA SOTHEBY'S INTERNATIONAL REALTY,,Етаж: 3 от 6,Цена на /м2/:3 636EUR,Просторен четиристаен апартамент в квартал Изток за продажбаBULGARIA SOTHEBY’S INTERNATIONAL REALTY представя на Вашето внимание луксозно обзаведен просторен апартамент с перфектна локация...,,False,11,2025-01-08 09:37:29.594109,продава,800000,EUR,София,Изток,Site.IMOTINET,
"продава Многостаен апартамент, 486 м2",800 000EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/mnogostaen/5969874/?sid=gzSTlT&page=9,, 486 м2,ЮНИК ЕСТЕЙТС,,Етаж: 7 от 7,Цена на /м2/:1 646EUR,"Unique Estates има удоволствието да Ви представи този специален многостаен апартамент, разположен в един от най-перспективните райони в столицата - кв. Хладилника. С...",,False,7,2025-01-08 09:37:29.594612,продава,800000,EUR,София,Хладилника,Site.IMOTINET,
"продава Тристаен апартамент, 205 м2",800 000EUR,"София, Иван Вазов",https://www.imoti.net/bg/obiava/prodava/sofia/ivan-vazov/tristaen/6002925/?sid=gzSTlT&page=9,PropertyType.TRISTAEN, 205 м2,BULGARIA SOTHEBY'S INTERNATIONAL REALTY,,Етаж: 11 от 12,Цена на /м2/:3 902EUR,"Луксозен апартамент с красиви гледки, на метри от Южния ПаркBULGARIA SOTHEBY’S INTERNATIONAL REALTY представя на Вашето внимание луксозен тристаен апартамент в емблематична и модерна...",,False,17,2025-01-08 09:37:29.595167,продава,800000,EUR,София,Иван Вазов,Site.IMOTINET,
"продава Многостаен апартамент, 298 м2",800 000EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/mnogostaen/5962745/?sid=gzSTlT&page=9,, 298 м2,ЕРА Голд,,Етаж:,Цена на /м2/:2 685EUR,"ЕРА Голд представя на вниманието Ви изключителен имот в нова луксозна сграда близо до метростанция ""Витоша"" и ""Парадайс център"". Вдъхновяващи панорамни гледки, просторни и светли помещения, отлични...",,False,6,2025-01-08 09:37:29.595627,продава,800000,EUR,София,Хладилника,Site.IMOTINET,
"продава Многостаен апартамент, 344 м2",818 450EUR,"София, Дианабад",https://www.imoti.net/bg/obiava/prodava/sofia/dianabad/mnogostaen/5896762/?sid=gzSTlT&page=9,, 344 м2,Явлена София,,Етаж: 3,Цена на /м2/:2 379EUR,"Предлагаме за продажба просторен жилищен имот преустроен на офис на комуникативно място в близост до метростанция ""Г. М. Димитров"". Имотът се намира на трети жилищен етаж и е единствен на етажа....",,False,5,2025-01-08 09:37:29.596127,продава,818450,EUR,София,Дианабад,Site.IMOTINET,
"продава Тристаен апартамент, 167 м2",870 000EUR,"София, Изгрев",https://www.imoti.net/bg/obiava/prodava/sofia/sofija-izgrev/tristaen/5957765/?sid=gzSTlT&page=9,PropertyType.TRISTAEN, 167 м2,Надилена риъл естейтс,,Етаж: 2 от 5,Цена на /м2/:5 210EUR,"ИЗИСКАН ДИЗАЙН И ЛУКС! кв. Изгрев, продажба на 3-стаен луксозен апартамент с площ от 167м2, ет.2/от 5, отопление-ТЕЦ, асансьор. Сградата е нова и с модерна визия, красиво озеленен двор,...",,False,7,2025-01-08 09:37:29.596630,продава,870000,EUR,София,Изгрев,Site.IMOTINET,
"продава Многостаен апартамент, 528 м2",900 000EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/mnogostaen/5646000/?sid=gzSTlT&page=9,, 528 м2,New Estates,,Етаж: 7 от 7,Цена на /м2/:1 705EUR,"Ref ID 175Жилищна сграда с изискана визия и високо качество на изпълнение, разположена в един от най-добрите райони за живеене в София. Комуникативно място, на метри от метростанция, голям...",,False,3,2025-01-08 09:37:29.597134,продава,900000,EUR,София,Хладилника,Site.IMOTINET,
"продава Многостаен апартамент, 300 м2",901 000EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/mnogostaen/6004983/?sid=gzSTlT&page=9,, 300 м2,АДРЕС Недвижими имоти АД,,Етаж: 18 от 18,Цена на /м2/:3 003EUR,"Многостаен апартамент с площ от 300 кв.м. ,състоящ се от антре, голяма  дневна  с кухненски бокс, три спални, три бани с тоалетни и тераса ....",,False,4,2025-01-08 09:37:29.597587,продава,901000,EUR,София,Хладилника,Site.IMOTINET,
"продава Четиристаен апартамент, 230 м2",990 000EUR,"София, Изток",https://www.imoti.net/bg/obiava/prodava/sofia/sofija-iztok/chetiristaen/5884797/?sid=gzSTlT&page=9,PropertyType.CHETIRISTAEN, 230 м2,ЮНИК ЕСТЕЙТС,,Етаж: 3 от 6,Цена на /м2/:4 304EUR,"Unique Estates има удоволствието да Ви представи прекрасен, напълно обзаведен апартамент за продажба, намиращ се в представителна сграда на една от най-предпочитаните локации в кв....",,False,11,2025-01-08 09:37:29.598094,продава,990000,EUR,София,Изток,Site.IMOTINET,
"продава Четиристаен апартамент, 200 м2",990 000EUR,"София, Изток",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/sofija-iztok/chetiristaen/5915895/?sid=gzSTlT&page=9,PropertyType.CHETIRISTAEN, 200 м2,Luximmo Finest Estates,,Етаж:  от 6,Цена на /м2/:4 950EUR,"Представяме аристократичен четиристаен апартамент за продажба, в престижния квартал ""Изток"".Апартаментът е разположен на 2-ри етаж от общо 6, в представителна сграда в района на Парк...",,False,14,2025-01-08 09:37:29.598605,продава,990000,EUR,София,Изток,Site.IMOTINET,
"продава Четиристаен апартамент, 220 м2",990 000EUR,"София, Изток",https://www.imoti.net/bg/obiava/prodava/sofia/sofija-iztok/chetiristaen/5874170/?sid=gzSTlT&page=9,PropertyType.CHETIRISTAEN, 220 м2,Orbita Real Estate,,Етаж: 2 от 6,Цена на /м2/:4 500EUR,"Имотът се намира в нова сграда в непосредствена близост до Парк Хотел Москва.Изящен класически шик в 200 кв.м. чиста площ.ЛОКАЦИЯ: един от най-престижните райони на София,...",,False,16,2025-01-08 09:37:29.599076,продава,990000,EUR,София,Изток,Site.IMOTINET,
"продава Четиристаен апартамент, 180 м2",998 640EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/chetiristaen/6016154/?sid=gzSTlT&page=9,PropertyType.CHETIRISTAEN, 180 м2,ЕРА Голд,,Етаж:,Цена на /м2/:5 548EUR,"ЕРА Голд има удоволствието да Ви представи петнхаус за продажба в луксозна резиденция - до метростанция ""Витоша"", Южен парк и Ловен парк. Жилището предлага невероятни панорамни гледки към планина...",,False,12,2025-01-08 09:37:29.599539,продава,998640,EUR,София,Хладилника,Site.IMOTINET,
"продава Четиристаен апартамент, 188 м2",1 022 378EUR,"София, Изгрев",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/sofija-izgrev/chetiristaen/5958473/?sid=gzSTlT&page=9,PropertyType.CHETIRISTAEN, 188 м2,First Estates,,Етаж: 7 от 8,Цена на /м2/:5 438EUR,"Агенция за недвижими имоти ""First Estates"" с удоволствие представя семейно жилище с три спални в новострояща се луксозна сграда в кв.Изток.Разпределението е модерно с отворен план и се...",,False,6,2025-01-08 09:37:29.600047,продава,1022378,EUR,София,Изгрев,Site.IMOTINET,
"продава Четиристаен апартамент, 207 м2",1 070 000EUR,"София, Изгрев",https://www.imoti.net/bg/obiava/prodava/sofia/sofija-izgrev/chetiristaen/5957766/?sid=gzSTlT&page=9,PropertyType.CHETIRISTAEN, 207 м2,Надилена риъл естейтс,,Етаж: 2 от 5,Цена на /м2/:5 169EUR,"МОДЕРЕН ДИЗАЙН И ЛУКС! кв. Изгрев, продажба на 4-стаен луксозен апартамент с площ от 207м2м2, ет.2/от 5, отопление-ТЕЦ, асансьор. Сградата е нова и с чудесна визия, красиво озеленен двор,...",,False,14,2025-01-08 09:37:29.600548,продава,1070000,EUR,София,Изгрев,Site.IMOTINET,
"продава Тристаен апартамент, 220 м2",1 100 000EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/hladilnika/tristaen/5817383/?sid=gzSTlT&page=9,PropertyType.TRISTAEN, 220 м2,Luximmo Finest Estates,,Етаж:  от 5,Цена на /м2/:5 000EUR,"Изключително просторен пентхаус с модерен интериор и прекрасни панорамни гледки в кв.  ""Хладилника"", в близост до мол Paradise Center и метростанция ""Витоша"". Районът е с отлично изградени...",,False,28,2025-01-08 09:37:29.601050,продава,1100000,EUR,София,Хладилника,Site.IMOTINET,
"продава Тристаен апартамент, 235 м2",1 300 000EUR,"София, Изток",https://www.imoti.net/bg/obiava/prodava/sofia/sofija-iztok/tristaen/5978245/?sid=gzSTlT&page=9,PropertyType.TRISTAEN, 235 м2,ЮНИК ЕСТЕЙТС,,Етаж: 6 от 6,Цена на /м2/:5 532EUR,"UNIQUE ESTATES има удоволствието да ви представи уникален дизайнерски пентхаус, разположен на последния етаж в престижния квартал Изток. Тук ще намерите зелени паркове, уютни...",,False,18,2025-01-08 09:37:29.601636,продава,1300000,EUR,София,Изток,Site.IMOTINET,
